A,B,C,D,id
0.017829366,0.109218109,0.859067,0.013885524,3883
0.507119972,0.447531805,0.018471846,0.026876377,3884
0.039177623,0.003423303,0.949186995,0.008212078,3885
0.998848854,0.000803806,0.000245147,0.000102193,3886
0.968673768,0.015657151,0.004214065,0.011455016,3887
0.001807396,0.000753435,0.000802027,0.996637143,3888
0.009179168,0.052822451,0.936300406,0.001697975,3889
0.007063494,0.219738904,0.006233511,0.766964091,3890
0.571530905,0.00596446,0.418140943,0.004363692,3891
0.003588748,0.000800758,0.000550352,0.995060142,3892
0.067319016,0.001685299,0.001685299,0.929310386,3893
0.204037637,0.336401192,0.43194768,0.027613491,3894
0.008050985,0.001089582,0.990583943,0.00027549,3895
0.441505873,0.414756385,0.024908055,0.118829687,3896
0.992740471,0.004057103,0.001800329,0.001402097,3897
0.999213212,0.000552649,0.000179419,5.47E-05,3898
0.211516004,0.001425184,0.001181519,0.785877293,3899
0.009101661,0.001231776,0.001395785,0.988270778,3900
0.998166827,0.00091021,0.000754591,0.000168372,3901
0.111529491,0.008600231,0.002622922,0.877247356,3902
0.992566865,0.00381063,0.002460328,0.001162177,3903
0.987581949,0.00754028,0.00108628,0.003791491,3904
0.021350887,0.006117132,0.96641485,0.006117132,3905
0.062994588,0.007523629,0.925698665,0.003783118,3906
0.822055268,0.16187228,0.013287286,0.002785166,3907
0.01457648,0.959976751,0.002870279,0.022576489,3908
0.751872042,0.02003671,0.025727645,0.202363603,3909
0.009457733,0.70580044,0.276395407,0.00834642,3910
0.079177626,0.065640558,0.003942023,0.851239793,3911
0.11641061,0.555363959,0.123918449,0.204306983,3912
0.901293458,0.050847501,0.010658215,0.037200826,3913
0.235661446,0.725888357,0.002310343,0.036139853,3914
0.025765372,0.966838472,0.005749032,0.001647125,3915
0.989015864,0.00910852,0.001582823,0.000292793,3916
0.099363289,0.034339034,0.831958644,0.034339034,3917
0.409177933,0.013153002,0.384387095,0.19328197,3918
0.390407221,0.604674533,0.00132272,0.003595525,3919
0.802456059,0.079453909,0.108600618,0.009489414,3920
0.826912645,0.067877115,0.076914848,0.028295391,3921
0.083510285,0.016444146,0.002225473,0.897820096,3922
0.018788412,0.022663151,0.850428587,0.108119849,3923
0.007120251,0.992714533,9.54E-05,6.98E-05,3924
0.011492861,0.014757126,0.001876158,0.971873855,3925
0.869444398,0.010944687,0.110537451,0.009073464,3926
0.052996011,0.05641396,0.882462829,0.008127201,3927
0.008369184,0.908737438,0.079404584,0.003488795,3928
0.938317176,0.028334726,0.026618012,0.006730086,3929
0.840439338,0.155465652,0.003226586,0.000868424,3930
0.026948273,0.155076605,0.652896934,0.165078187,3931
0.261541531,0.016719791,0.010795108,0.71094357,3932
0.233780937,0.010271615,0.035851468,0.72009598,3933
0.496187906,0.005178186,0.002446002,0.496187906,3934
0.739939728,0.050353529,0.19915207,0.010554673,3935
0.879142377,0.036286536,0.002798117,0.081772971,3936
0.350672552,0.027040964,0.615449459,0.006837025,3937
0.987683825,0.008027417,0.001682638,0.002606121,3938
0.777545313,0.007622784,0.1846832,0.030148704,3939
0.698873084,0.008264501,0.001528779,0.291333636,3940
0.246109716,0.668995568,0.033307324,0.051587393,3941
0.019521869,0.026683231,0.77979836,0.173996541,3942
0.167225365,0.021260322,0.797787621,0.013726692,3943
0.014928751,0.983176809,0.000743259,0.001151182,3944
0.106373641,0.002207714,0.890655679,0.000762966,3945
0.093255952,0.88478787,0.014301263,0.007654915,3946
0.023658804,0.783471945,0.006778361,0.18609089,3947
0.376554854,0.583219567,0.022613878,0.017611702,3948
0.481136791,0.022503067,0.37470971,0.121650432,3949
0.128916955,0.036935326,0.577765741,0.256381978,3950
0.141925689,0.059163429,0.031667902,0.76724298,3951
0.901275629,0.021195972,0.057616626,0.019911773,3952
0.709752021,0.00576852,0.277942869,0.00653659,3953
0.007381864,0.96683327,0.00693462,0.018850246,3954
0.973244362,0.006980601,0.00896327,0.010811767,3955
0.97535219,0.006571871,0.016781861,0.001294078,3956
0.066796804,0.007977741,0.922101327,0.003124128,3957
0.596424284,0.011628424,0.339832313,0.052114979,3958
0.994654579,0.004064926,0.000852055,0.00042844,3959
0.062752024,0.002757131,0.012356603,0.922134242,3960
0.379437132,0.518629068,0.061941416,0.039992384,3961
0.358391183,0.042803723,0.590887202,0.007917893,3962
0.690067653,0.060297434,0.238481007,0.011153906,3963
0.029182204,0.966381768,0.0015466,0.002889429,3964
0.064203962,0.609150157,0.000591298,0.326054583,3965
0.722993738,0.220500645,0.024739487,0.03176613,3966
0.489300778,0.357980075,0.090511538,0.062207609,3967
0.421827206,0.023797864,0.012738076,0.541636854,3968
0.992328254,0.005207261,0.001915644,0.000548841,3969
0.250870723,0.725918484,0.00261807,0.020592723,3970
0.105328566,0.056378319,0.060014408,0.778278707,3971
0.996675777,0.001924037,0.001242252,0.000157934,3972
0.006919921,0.003268739,0.189977242,0.799834099,3973
0.921625254,0.040493386,0.002146071,0.035735288,3974
0.02941844,0.712743553,0.246317581,0.011520427,3975
0.046750922,0.008648053,0.005583603,0.939017422,3976
0.038883919,0.504254301,0.445002858,0.011858922,3977
0.781630488,0.06416014,0.119866923,0.034342448,3978
0.994960031,0.001695034,0.000550297,0.002794639,3979
0.173087871,0.825756089,0.000752992,0.000403048,3980
0.081454656,0.413660877,0.468739183,0.036145285,3981
0.598436255,0.008536234,0.006648025,0.386379486,3982
0.0836955,0.012057477,0.899811325,0.004435698,3983
0.034856426,0.005345406,0.00286119,0.956936979,3984
0.046983758,0.004952052,0.94369402,0.00437017,3985
0.007970057,0.010893776,0.000509509,0.980626659,3986
0.167159011,0.621071072,0.089473771,0.122296145,3987
0.993428051,0.003365786,0.002621277,0.000584886,3988
0.584583438,0.008876431,0.377435435,0.029104696,3989
0.52980324,0.001686247,0.000960795,0.467549718,3990
0.614685078,0.006828534,0.005661054,0.372825335,3991
0.047041587,0.944855427,0.002825067,0.00527792,3992
0.843982873,0.114220658,0.037082018,0.004714451,3993
0.125268038,0.055587355,0.816850243,0.002294364,3994
0.05009295,0.002067583,0.002654829,0.945184638,3995
0.065384147,0.022596157,0.009419477,0.902600219,3996
0.878922897,0.041107776,0.003169891,0.076799436,3997
0.614515373,0.308997744,0.041818297,0.034668586,3998
0.037215777,0.95980754,0.001852864,0.001123819,3999
0.930878762,0.005892198,0.038421959,0.024807081,4000
0.609598854,0.03035014,0.105932397,0.254118609,4001
0.02290337,0.058485804,0.914871953,0.003738872,4002
0.699962144,0.053975285,0.241900444,0.004162127,4003
0.015765158,0.217631292,0.759607803,0.006995746,4004
0.673137452,0.012328941,0.015830674,0.298702934,4005
0.155718721,0.290920872,0.155718721,0.397641685,4006
0.072984763,0.889136504,0.036699044,0.001179689,4007
0.015722036,0.972687736,0.006156838,0.00543339,4008
0.106602587,0.892572481,0.000299425,0.000525507,4009
0.020272143,0.97676646,0.002421162,0.000540234,4010
0.715005751,0.003524684,0.280000258,0.001469307,4011
0.328550184,0.653400023,0.012739273,0.005310519,4012
0.067290067,0.928910793,0.002777393,0.001021746,4013
0.902904214,0.083983175,0.009422649,0.003689962,4014
0.009695317,0.988949422,0.000901805,0.000453456,4015
0.014042973,0.984488347,0.00101727,0.000451411,4016
0.356829615,0.007405761,0.009509185,0.62625544,4017
0.130092784,0.293168579,0.547711013,0.029027624,4018
0.006283048,0.000662228,0.000427567,0.992627157,4019
0.016696661,0.003965805,0.970400456,0.008937078,4020
0.017814376,0.972631863,0.007426137,0.002127624,4021
0.013135245,0.980241426,0.005475585,0.001147745,4022
0.017784694,0.971011531,0.008942706,0.00226107,4023
0.037096811,0.005344302,0.956739311,0.000819575,4024
0.044614091,0.953891345,0.000817136,0.000677429,4025
0.047155162,0.002071853,0.003636216,0.947136769,4026
0.885448143,0.082359517,0.0195621,0.012630241,4027
0.571772273,0.032257184,0.185627279,0.210343264,4028
0.027478735,0.003083028,0.968658726,0.000779512,4029
0.802757045,0.011450714,0.115648114,0.070144127,4030
0.987765019,0.009097001,0.001231145,0.001906835,4031
0.026981204,0.011972834,0.951120134,0.009925828,4032
0.604130089,0.366423421,0.01609952,0.013346971,4033
0.990871784,0.004884589,0.001089899,0.003153728,4034
0.752799058,0.015623845,0.001986349,0.229590748,4035
0.013173301,0.002593977,0.00115107,0.983081651,4036
0.254101888,0.006771587,0.003858334,0.735268192,4037
0.472233876,0.022086674,0.502690344,0.002989106,4038
0.4024896,0.089807558,0.079254892,0.428447949,4039
0.209518529,0.016156336,0.087340327,0.686984808,4040
0.166843746,0.024036121,0.061378384,0.747741749,4041
0.262477523,0.670259835,0.029449165,0.037813477,4042
0.013770222,0.965367253,0.020035559,0.000826966,4043
0.117814977,0.870541501,0.007075339,0.004568182,4044
0.059328948,0.010309825,0.002300433,0.928060794,4045
0.059064091,0.008508989,0.923917931,0.008508989,4046
0.080176113,0.917567036,0.000371289,0.001885561,4047
0.814096603,0.024583587,0.160305124,0.001014686,4048
0.003171128,0.996338854,0.000260302,0.000229716,4049
0.389326292,0.152462376,0.092473105,0.365738227,4050
0.00431933,0.001492721,0.001317321,0.992870628,4051
0.007989569,0.002761121,0.983027027,0.006222283,4052
0.094942405,0.001738931,0.00253013,0.900788534,4053
0.044381499,0.948918178,0.004979466,0.001720857,4054
0.037097774,0.956764254,0.003910077,0.002227895,4055
0.826980173,0.004339594,0.024972636,0.143707597,4056
0.056415925,0.939409462,0.000335461,0.003839152,4057
0.325146428,0.197211278,0.417496253,0.060146041,4058
0.044709322,0.028866508,0.22705267,0.699371501,4059
0.327595363,0.012702254,0.008201191,0.651501192,4060
0.00968597,0.001086736,0.987995861,0.001231433,4061
0.620698085,0.044963213,0.002102957,0.332235744,4062
0.199276591,0.00725865,0.005310542,0.788154217,4063
0.1899629,0.033010598,0.751317822,0.02570868,4064
0.020173871,0.004501399,0.972031437,0.003293294,4065
0.642511724,0.003820515,0.343911733,0.009756027,4066
0.934627409,0.001804255,0.003819608,0.059748727,4067
0.047222893,0.002664133,0.001615879,0.948497095,4068
0.995057479,0.002794912,0.000907375,0.001240235,4069
0.998926895,0.000803869,0.00020325,6.60E-05,4070
0.283524647,0.076309633,0.076309633,0.563856088,4071
0.341707358,0.018109827,0.110936137,0.529246678,4072
0.129444155,0.021131177,0.844081871,0.005342797,4073
0.254254121,0.007212634,0.735708737,0.002824508,4074
0.091457863,0.867728122,0.020407008,0.020407008,4075
0.008008877,0.004563321,0.98540284,0.002024961,4076
0.147333338,0.003464948,0.001356893,0.847844821,4077
0.167719202,0.027379407,0.800143564,0.004757826,4078
0.084965025,0.001069552,0.000505221,0.913460202,4079
0.007114566,0.991921848,0.000704437,0.000259148,4080
0.265680984,0.081028122,0.637335511,0.015955383,4081
0.961946969,0.03729873,0.000469522,0.000284779,4082
0.985384437,0.011652631,0.001481466,0.001481466,4083
0.100178444,0.892880796,0.004987591,0.001953169,4084
0.218776989,0.027814373,0.318318641,0.435089996,4085
0.021030513,0.023830693,0.951913662,0.003225133,4086
0.112547068,0.831616511,0.023591147,0.032245275,4087
0.023375301,0.933723189,0.006697136,0.036204374,4088
0.052695478,0.104797472,0.824295976,0.018211074,4089
0.118195937,0.003569207,0.004878528,0.873356328,4090
0.003143247,0.927744672,0.067205605,0.001906476,4091
0.061129998,0.088943622,0.843873691,0.006052689,4092
0.008005693,0.005502227,0.985011175,0.001480904,4093
0.001699608,0.997645162,0.000486946,0.000168284,4094
0.214933454,0.548851801,0.214933454,0.021281291,4095
0.99387726,0.004323709,0.001093205,0.000705826,4096
0.699766037,0.022493943,0.121601107,0.156138913,4097
0.407252582,0.040323471,0.029501282,0.522922666,4098
0.015828568,0.00311683,0.979278686,0.001775916,4099
0.117285222,0.007043525,0.866627188,0.009044065,4100
0.017686787,0.965665949,0.014662862,0.001984403,4101
0.111707594,0.825413738,0.056170106,0.006708562,4102
0.318583003,0.002432411,0.674440243,0.004544342,4103
0.608631547,0.174375863,0.053181627,0.163810963,4104
0.117908038,0.104053478,0.249611318,0.528427165,4105
0.030759904,0.007306116,0.005021415,0.956912565,4106
0.379662327,0.022800496,0.588032516,0.009504661,4107
0.392495716,0.444755913,0.144391105,0.018357267,4108
0.047247622,0.948993756,0.000921182,0.00283744,4109
0.003822343,0.995618009,0.000428855,0.000130793,4110
0.997151392,0.001808328,0.000909285,0.000130995,4111
0.103909238,0.870021424,0.00801262,0.018056718,4112
0.098516302,0.017119562,0.878066201,0.006297935,4113
0.024309176,0.001760951,0.971026557,0.002903317,4114
0.306228468,0.030320721,0.270245675,0.393205136,4115
0.02414189,0.010063837,0.964344441,0.001449833,4116
0.401474135,0.024110399,0.54875008,0.025665386,4117
0.996835219,0.002048454,0.000802186,0.000314141,4118
0.401165104,0.312427716,0.275716492,0.010690689,4119
0.971913958,0.014757731,0.005429066,0.007899244,4120
0.056148238,0.878306187,0.063624289,0.001921287,4121
0.031684243,0.125313611,0.636394954,0.206607192,4122
0.062106613,0.070376012,0.062106613,0.805410762,4123
0.014826573,0.005806169,0.976447733,0.002919525,4124
0.250121031,0.600009126,0.13388014,0.015989703,4125
0.987801971,0.008028374,0.001395122,0.002774532,4126
0.053232526,0.016235007,0.886401153,0.044131314,4127
0.229693851,0.051251632,0.551006905,0.168047612,4128
0.022823732,0.00396617,0.804564262,0.168645836,4129
0.938811312,0.01181789,0.008122309,0.041248489,4130
0.144638849,0.734536663,0.0641831,0.056641387,4131
0.997228898,0.002471884,0.000168214,0.000131005,4132
0.007529673,0.986192657,0.003138835,0.003138835,4133
0.102176991,0.587988057,0.079575521,0.230259431,4134
0.829114643,0.153370783,0.015185762,0.002328812,4135
0.038054349,0.86611307,0.091287636,0.004544945,4136
0.507418263,0.476675345,0.008201652,0.007704739,4137
0.711792534,0.024356202,0.140160265,0.123690999,4138
0.008359302,0.002713868,0.966203893,0.022722938,4139
0.202514318,0.664018903,0.002713693,0.130753086,4140
0.444081112,0.010443787,0.00981103,0.535664071,4141
0.003802158,0.002035149,0.003802158,0.990360535,4142
0.741640573,0.001186923,0.000868372,0.256304132,4143
0.017965587,0.980888052,0.00044976,0.000696601,4144
0.119192234,0.730140972,0.111970741,0.038696053,4145
0.03656152,0.648068425,0.306125857,0.009244198,4146
0.022332663,0.787253437,0.186989076,0.003424825,4147
0.044188333,0.006365934,0.944788316,0.004657417,4148
0.998633458,0.000709204,0.000379609,0.000277728,4149
0.029079074,0.001858963,0.006095305,0.962966657,4150
0.982119793,0.012363063,0.002758572,0.002758572,4151
0.137840423,0.06116631,0.007776425,0.793216842,4152
0.021554711,0.97564081,0.001142358,0.001662121,4153
0.033007924,0.001362399,0.000996753,0.964632924,4154
0.059635404,0.004895171,0.773363611,0.162105814,4155
0.149884372,0.10301391,0.075366586,0.671735132,4156
0.008563734,0.989833217,0.001088757,0.000514292,4157
0.143850877,0.076997826,0.686274191,0.092877107,4158
0.029089803,0.005728121,0.750235889,0.214946187,4159
0.00659982,0.864406062,0.1098969,0.019097218,4160
0.008413924,0.009534225,0.009534225,0.972517625,4161
0.081439019,0.018171501,0.875551982,0.024837498,4162
0.710317006,0.058306374,0.01474216,0.21663446,4163
0.024250376,0.006131455,0.968677879,0.000940289,4164
0.007050628,0.983007385,0.007505355,0.002436632,4165
0.418187454,0.174326467,0.153842567,0.253643512,4166
0.993805689,0.004323398,0.00096468,0.000906233,4167
0.108910568,0.003089554,0.626737008,0.26126287,4168
0.011639026,0.003334637,0.984234292,0.000792046,4169
0.004599741,0.993267669,0.001917457,0.000215133,4170
0.124587854,0.007482082,0.003118996,0.864811068,4171
0.057256698,0.009346901,0.423072978,0.510323423,4172
0.013988204,0.002430785,0.980648924,0.002932087,4173
0.147744827,0.001541856,0.000500567,0.85021275,4174
0.865624321,0.124705003,0.004835338,0.004835338,4175
0.053229519,0.002338742,0.943515875,0.000915864,4176
0.704167102,0.189524004,0.027303525,0.079005369,4177
0.736391203,0.017318264,0.239071207,0.007219327,4178
0.13479827,0.470492136,0.126631256,0.268078338,4179
0.213774455,0.017547676,0.746146208,0.022531662,4180
0.031766576,0.872109165,0.015005465,0.081118795,4181
0.776992309,0.076932664,0.034138663,0.111936365,4182
0.016745785,0.007430897,0.973255268,0.002568049,4183
0.004130405,0.891918917,0.100070522,0.003880156,4184
0.968579659,0.024247918,0.006526237,0.000646185,4185
0.044221012,0.028551231,0.888202851,0.039024906,4186
0.214878465,0.095351741,0.377123473,0.312646322,4187
0.141731774,0.031624637,0.300046167,0.526597423,4188
0.01795257,0.001473637,0.98017717,0.000396624,4189
0.894109184,0.064769047,0.039284413,0.001837356,4190
0.103986245,0.817915123,0.010960067,0.067138566,4191
0.564313912,0.017040806,0.34227369,0.076371592,4192
0.244696525,0.753718383,0.000939431,0.000645661,4193
0.818696696,0.026316963,0.063131113,0.091855228,4194
0.996575467,0.002629582,0.000517795,0.000277156,4195
0.230199243,0.404012277,0.070206802,0.295581678,4196
0.003354262,0.990026544,0.004584732,0.002034463,4197
0.050121094,0.002827639,0.945715586,0.001335682,4198
0.009625774,0.9818557,0.007042366,0.00147616,4199
0.291628021,0.480813292,0.176881336,0.050677351,4200
0.041770425,0.0060176,0.001521488,0.950690487,4201
0.138741006,0.006907508,0.849891663,0.004459822,4202
0.446757406,0.018439883,0.028560249,0.506242463,4203
0.011389599,0.963141894,0.00782795,0.017640557,4204
0.189671028,0.275969718,0.515579279,0.018779975,4205
0.005878363,0.000659534,0.004873334,0.98858877,4206
0.014894116,0.980895638,0.001778848,0.002431398,4207
0.774834808,0.020648647,0.195908908,0.008607637,4208
0.060329113,0.886529856,0.020849184,0.032291847,4209
0.905193525,0.017648465,0.069801034,0.007356975,4210
0.250458533,0.530220688,0.151910779,0.06741,4211
0.188198373,0.744339005,0.041992738,0.025469883,4212
0.098762014,0.880256287,0.013365988,0.007615711,4213
0.641359864,0.015083336,0.251160146,0.092396654,4214
0.03661284,0.018410092,0.690833587,0.254143481,4215
0.032753599,0.005022928,0.005022928,0.957200545,4216
0.034900989,0.006064884,0.958160397,0.000873729,4217
0.008261089,0.107131459,0.84265417,0.041953282,4218
0.436612594,0.002021917,0.000743822,0.560621668,4219
0.852848458,0.033068524,0.089889569,0.024193449,4220
